NumFuncCallTotal,NumFuncCallAccepted,MeanAcceptanceRateSinceStart,MeanAcceptanceRateSinceLastReport,TimeElapsedSinceLastReportInSeconds,TimeElapsedSinceStartInSeconds,TimeRemainedToFinishInSeconds
838999,3379,.40315967E-02,.45772332E-02,.88450909E-02,7.4011011,321.14734
839999,3381,.40291093E-02,.19422163E-02,.88260174E-02,7.4099271,321.33573
840999,3382,.40256961E-02,.11586242E-02,.86479187E-02,7.4185750,321.61343
841999,3393,.40333034E-02,.10431009E-01,.88169575E-02,7.4273920,320.92769
842999,3399,.40346838E-02,.51970061E-02,.87261200E-02,7.4361181,320.72443
843999,3402,.40329774E-02,.25944067E-02,.89228153E-02,7.4450409,320.81955
844999,3404,.40317775E-02,.30191019E-02,.87451935E-02,7.4537861,321.00330
845999,3405,.40290142E-02,.16940481E-02,.86619854E-02,7.4624481,321.27976
846999,3405,.40245965E-02,.28717883E-03,.86259842E-02,7.4710741,321.65113
847999,3408,.40233301E-02,.29506923E-02,.86560249E-02,7.4797301,321.73374
848999,3411,.40237871E-02,.44113468E-02,.87399483E-02,7.4884701,321.81980
849999,3420,.40288183E-02,.83003078E-02,.88698864E-02,7.4973400,321.33336
850999,3422,.40276521E-02,.30363590E-02,.87990761E-02,7.5061390,321.51807
851999,3424,.40254754E-02,.21730953E-02,.88679790E-02,7.5150070,321.70551
852999,3428,.40267782E-02,.51367990E-02,.87890625E-02,7.5237961,321.69715
853999,3440,.40365988E-02,.12413567E-01,.88238716E-02,7.5326200,320.92465
854999,3447,.40404485E-02,.73281054E-02,.87471008E-02,7.5413671,320.62952
855999,3455,.40441857E-02,.72394266E-02,.88078976E-02,7.5501750,320.24324
856999,3462,.40466893E-02,.61897760E-02,.88860989E-02,7.5590611,319.95658
857999,3467,.40482301E-02,.53687524E-02,.88179111E-02,7.5678790,319.85694
858999,3475,.40528295E-02,.79990807E-02,.92241764E-02,7.5771031,319.49210
859999,3476,.40505848E-02,.21223922E-02,.89118481E-02,7.5860150,319.77367
860999,3480,.40512324E-02,.46081354E-02,.88429451E-02,7.5948579,319.76971
861999,3491,.40577531E-02,.96721204E-02,.89011192E-02,7.6037591,319.11175
862999,3495,.40594696E-02,.55390288E-02,.89120865E-02,7.6126711,319.11141
863999,3500,.40608253E-02,.52308024E-02,.88748932E-02,7.6215460,319.01614
864999,3507,.40629814E-02,.59258647E-02,.89581013E-02,7.6305041,318.73836
865999,3512,.40656039E-02,.63340521E-02,.89058876E-02,7.6394100,318.64519
866999,3520,.40710876E-02,.88200053E-02,.90160370E-02,7.6484261,318.27882
867999,3525,.40705479E-02,.36025799E-02,.87699890E-02,7.6571960,318.18093
868999,3529,.40719954E-02,.53284724E-02,.87530613E-02,7.6659491,318.17490
869999,3536,.40780864E-02,.93711279E-02,.89869499E-02,7.6749361,317.90210
870999,3541,.40790337E-02,.49031763E-02,.88438988E-02,7.6837800,317.80817
871999,3543,.40784319E-02,.35543174E-02,.88231564E-02,7.6926031,317.98915
872999,3546,.40791013E-02,.46627862E-02,.86939335E-02,7.7012970,318.07269
873999,3548,.40775535E-02,.27263571E-02,.89249611E-02,7.7102220,318.25745
874999,3557,.40813158E-02,.73695729E-02,.88140965E-02,7.7190361,317.79556
875999,3561,.40821571E-02,.48182220E-02,.87230206E-02,7.7277591,317.78863
876999,3570,.40873227E-02,.86123933E-02,.88307858E-02,7.7365899,317.33021
877999,3573,.40873094E-02,.40756411E-02,.86681843E-02,7.7452581,317.41251
878999,3577,.40878149E-02,.45316349E-02,.86929798E-02,7.7539511,317.40475
879999,3581,.40865849E-02,.30054185E-02,.87609291E-02,7.7627120,317.39976
880999,3588,.40905298E-02,.75620904E-02,.88460445E-02,7.7715580,317.12635
881999,3596,.40940039E-02,.71546953E-02,.89850426E-02,7.7805431,316.76936
882999,3609,.41022574E-02,.11381831E-01,.88670254E-02,7.7894101,315.95997
883999,3612,.41010965E-02,.30760098E-02,.86398125E-02,7.7980499,316.04123
884999,3613,.40974079E-02,.83671269E-03,.86619854E-02,7.8067119,316.30256
885999,3613,.40942488E-02,.12984363E-02,.86071491E-02,7.8153191,316.65129
886999,3613,.40905068E-02,.77510483E-03,.86529255E-02,7.8239720,317.00188
887999,3614,.40875424E-02,.14580871E-02,.86131096E-02,7.8325851,317.26087
888999,3616,.40854586E-02,.22350629E-02,.88019371E-02,7.8413870,317.43739
889999,3618,.40840336E-02,.28172007E-02,.87521076E-02,7.8501391,317.61168
890999,3623,.40827133E-02,.29076407E-02,.87537766E-02,7.8588929,317.51619
891999,3633,.40891249E-02,.98018939E-02,.87730885E-02,7.8676660,316.97404
892999,3647,.40988371E-02,.12762105E-01,.88310242E-02,7.8764970,316.08143
893999,3656,.41058084E-02,.10331131E-01,.87659359E-02,7.8852630,315.63483
894999,3659,.41059704E-02,.42508292E-02,.86281300E-02,7.8938911,315.71465
895999,3659,.41021396E-02,.67358464E-03,.85928440E-02,7.9024839,316.05832
896999,3661,.41008530E-02,.29480058E-02,.92310905E-02,7.9117150,316.25033
897999,3664,.40998184E-02,.31718007E-02,.88949203E-02,7.9206100,316.34017
898999,3668,.41012219E-02,.53616122E-02,.88219643E-02,7.9294319,316.33850
899999,3680,.41097441E-02,.11771118E-01,.89831352E-02,7.9384151,315.63829
900999,3682,.41076706E-02,.22415171E-02,.87459087E-02,7.9471610,315.81008
901999,3685,.41073545E-02,.38226273E-02,.87771416E-02,7.9559381,315.89500
902999,3689,.41067469E-02,.35586652E-02,.88198185E-02,7.9647579,315.89366
903999,3706,.41156153E-02,.12123798E-01,.91140270E-02,7.9738719,314.76784
904999,3720,.41252999E-02,.12880152E-01,.91400146E-02,7.9830120,313.91263
905999,3722,.41241434E-02,.30774792E-02,.88310242E-02,7.9918430,314.08673
906999,3722,.41201667E-02,.51731611E-03,.87521076E-02,8.0005951,314.43070
907999,3725,.41203647E-02,.42999394E-02,.87988377E-02,8.0093939,314.51654
908999,3740,.41306656E-02,.13483830E-01,.89821815E-02,8.0183761,313.57425
909999,3745,.41322818E-02,.56014346E-02,.88160038E-02,8.0271921,313.48918
910999,3745,.41294074E-02,.15137528E-02,.87080002E-02,8.0359001,313.82926
911999,3751,.41308469E-02,.54422096E-02,.90749264E-02,8.0449750,313.66824
912999,3758,.41362294E-02,.90450446E-02,.88419914E-02,8.0538170,313.41307
913999,3761,.41364315E-02,.43209028E-02,.87521076E-02,8.0625691,313.49696
914999,3775,.41464274E-02,.13282694E-01,.89437962E-02,8.0715129,312.65086
915999,3790,.41586326E-02,.15326368E-01,.89530945E-02,8.0804660,311.72690
916999,3800,.41643704E-02,.94202177E-02,.88570118E-02,8.0893230,311.22606
917999,3804,.41665530E-02,.61680175E-02,.87609291E-02,8.0980840,311.22699
918999,3807,.41661053E-02,.37551246E-02,.88331699E-02,8.1069171,311.31456
919999,3809,.41638748E-02,.21139895E-02,.90968609E-02,8.1160140,311.49598
920999,3811,.41623438E-02,.27538409E-02,.87790489E-02,8.1247931,311.66501
921999,3812,.41610323E-02,.29531450E-02,.87199211E-02,8.1335130,311.91553
922999,3813,.41583655E-02,.16996135E-02,.87001324E-02,8.1422131,312.16515
923999,3818,.41581174E-02,.39290890E-02,.87800026E-02,8.1509931,312.08184
924999,3828,.41634962E-02,.91335049E-02,.88729858E-02,8.1598661,311.58410
925999,3835,.41674149E-02,.77922281E-02,.88298321E-02,8.1686959,311.33701
926999,3838,.41686175E-02,.52822230E-02,.90441704E-02,8.1777401,311.43170
927999,3845,.41705462E-02,.59584136E-02,.88708401E-02,8.1866109,311.18703
928999,3847,.41704449E-02,.40764673E-02,.87511539E-02,8.1953621,311.35346
929999,3851,.41694780E-02,.32712650E-02,.87959766E-02,8.2041581,311.35536
930999,3853,.41688345E-02,.35703176E-02,.87459087E-02,8.2129040,311.52122
931999,3862,.41745251E-02,.94724691E-02,.88441372E-02,8.2217481,311.11078
932999,3870,.41784154E-02,.78041450E-02,.88298321E-02,8.2305779,310.78407
933999,3875,.41810326E-02,.66229125E-02,.88729858E-02,8.2394509,310.70704
934999,3888,.41892122E-02,.11828930E-01,.91340542E-02,8.2485850,309.98386
935999,3895,.41920551E-02,.68502065E-02,.88391304E-02,8.2574241,309.74350
936999,3896,.41895386E-02,.18340470E-02,.87440014E-02,8.2661681,309.98979
937999,3896,.41869475E-02,.17591041E-02,.87199211E-02,8.2748880,310.31680
938999,3903,.41891264E-02,.62329071E-02,.88460445E-02,8.2837341,310.07653
939999,3916,.41958924E-02,.10549183E-01,.89359283E-02,8.2926700,309.35301
940999,3930,.42062171E-02,.13911460E-01,.90820789E-02,8.3017521,308.55901
941999,3950,.42179555E-02,.15263728E-01,.95448494E-02,8.3112969,307.30757
942999,3962,.42248214E-02,.10692558E-01,.90610981E-02,8.3203580,306.68563
943999,3968,.42283998E-02,.76027722E-02,.88260174E-02,8.3291841,306.53412
944999,3974,.42307341E-02,.64343778E-02,.88188648E-02,8.3380029,306.38279
945999,3978,.42314691E-02,.49259686E-02,.87981224E-02,8.3468010,306.38929
946999,3979,.42286474E-02,.15593920E-02,.87459087E-02,8.3555470,306.63114
947999,3986,.42321418E-02,.75412538E-02,.88601112E-02,8.3644071,306.40254
948999,3992,.42320893E-02,.41823656E-02,.89108944E-02,8.3733180,306.25536
949999,3999,.42369351E-02,.88355512E-02,.89969635E-02,8.3823149,306.03310
950999,4008,.42409057E-02,.80130323E-02,.89871883E-02,8.3913021,305.65444
951999,4013,.42411237E-02,.44483968E-02,.89128017E-02,8.4002149,305.58738
952999,4017,.42417190E-02,.48084432E-02,.87831020E-02,8.4089980,305.59392
953999,4021,.42414898E-02,.40230848E-02,.87881088E-02,8.4177861,305.60060
954999,4027,.42418056E-02,.45430549E-02,.88388920E-02,8.4266250,305.45312
955999,4029,.42401429E-02,.26522513E-02,.87120533E-02,8.4353371,305.61295
956999,4040,.42450049E-02,.88931278E-02,.91600418E-02,8.4444971,305.08881
957999,4046,.42478725E-02,.69921495E-02,.88310242E-02,8.4533281,304.94243
958999,4050,.42496609E-02,.59629899E-02,.87749958E-02,8.4621031,304.94912
959999,4062,.42556171E-02,.99675898E-02,.90219975E-02,8.4711251,304.34738
960999,4067,.42583439E-02,.68760398E-02,.88977814E-02,8.4800229,304.28207
961999,4069,.42555833E-02,.16026193E-02,.87461472E-02,8.4887691,304.44201
962999,4071,.42537684E-02,.25078384E-02,.87809563E-02,8.4975500,304.60304
963999,4074,.42539367E-02,.44160646E-02,.88341236E-02,8.5063841,304.68891
964999,4085,.42604463E-02,.10535696E-01,.90379715E-02,8.5154221,304.16838
965999,4104,.42747156E-02,.18044512E-01,.90389252E-02,8.5244610,303.04210
966999,4112,.42815927E-02,.10924887E-01,.87869167E-02,8.5332479,302.74768
967999,4113,.42788887E-02,.16641606E-02,.86610317E-02,8.5419090,302.97921
968999,4117,.42779857E-02,.34038254E-02,.87089539E-02,8.5506179,302.98513
969999,4118,.42758594E-02,.22155007E-02,.86359978E-02,8.5592539,303.21542
970999,4119,.42736365E-02,.21174287E-02,.86660385E-02,8.5679200,303.44665
971999,4124,.42734132E-02,.40565574E-02,.89280605E-02,8.5768480,303.38416
972999,4130,.42749232E-02,.57427249E-02,.87699890E-02,8.5856180,303.24070
973999,4140,.42811997E-02,.10388140E-01,.88210106E-02,8.5944390,302.79828
974999,4141,.42783817E-02,.15337355E-02,.86710453E-02,8.6031101,303.02850
975999,4146,.42818562E-02,.76694269E-02,.87158680E-02,8.6118259,302.95930
976999,4147,.42809293E-02,.33762786E-02,.88419914E-02,8.6206679,303.19515
977999,4153,.42818647E-02,.51957350E-02,.87351799E-02,8.6294031,303.05142
978999,4157,.42813384E-02,.37666412E-02,.87478161E-02,8.6381509,303.05842
979999,4166,.42857256E-02,.85807983E-02,.90022087E-02,8.6471531,302.70018
980999,4169,.42853430E-02,.39104051E-02,.86989403E-02,8.6558521,302.78042
981999,4178,.42896951E-02,.85591474E-02,.87809563E-02,8.6646330,302.41602
982999,4178,.42868105E-02,.14541110E-02,.86250305E-02,8.6732581,302.71705
983999,4180,.42848929E-02,.23998245E-02,.86500645E-02,8.6819081,302.86982
984999,4191,.42931498E-02,.12417935E-01,.88078976E-02,8.6907160,302.35853
985999,4199,.42959003E-02,.70052236E-02,.87609291E-02,8.6994770,302.07012
986999,4204,.42969941E-02,.53754154E-02,.89290142E-02,8.7084060,302.01017
987999,4212,.43013881E-02,.86382775E-02,.88419914E-02,8.7172480,301.72606
988999,4213,.42993636E-02,.22992139E-02,.86691380E-02,8.7259171,301.95236
989999,4225,.43040609E-02,.89496206E-02,.88479519E-02,8.7347651,301.37524
990999,4234,.43105806E-02,.10765116E-01,.88319778E-02,8.7435970,301.02011
991999,4242,.43134631E-02,.71700418E-02,.87649822E-02,8.7523620,300.73710
992999,4265,.43298051E-02,.20541033E-01,.92201233E-02,8.7615821,299.38316
993999,4273,.43339977E-02,.84972688E-02,.89159012E-02,8.7704980,299.11031
994999,4279,.43383477E-02,.86622285E-02,.89581013E-02,8.7794561,298.98367
995999,4282,.43379422E-02,.39344273E-02,.87139606E-02,8.7881701,299.06459
996999,4288,.43384990E-02,.48930759E-02,.87180138E-02,8.7968881,298.93007
997999,4294,.43403004E-02,.61362726E-02,.87959766E-02,8.8056841,298.79856
998999,4308,.43479015E-02,.11933800E-01,.88698864E-02,8.8145540,298.09889
999999,4318,.43529893E-02,.94357388E-02,.88441372E-02,8.8233981,297.68649
1000999,4318,.43497185E-02,.10789139E-02,.86219311E-02,8.8320200,297.97738
1001999,4320,.43496639E-02,.42949880E-02,.87559223E-02,8.8407760,298.13061
1002999,4328,.43529864E-02,.76821150E-02,.88860989E-02,8.8496621,297.86229
1003999,4333,.43549076E-02,.62818988E-02,.87418556E-02,8.8584039,297.80224
1004999,4345,.43619649E-02,.11447433E-01,.88500977E-02,8.8672540,297.25199
1005999,4351,.43620690E-02,.44667424E-02,.87399483E-02,8.8759940,297.12242
1006999,4362,.43682412E-02,.10577434E-01,.88889599E-02,8.8848829,296.64754
1007999,4366,.43674591E-02,.35799137E-02,.87602139E-02,8.8936431,296.65983
1008999,4372,.43693911E-02,.63168793E-02,.87039471E-02,8.9023471,296.53042
1009999,4374,.43682245E-02,.31910873E-02,.89108944E-02,8.9112580,296.68744
1010999,4386,.43735771E-02,.97797096E-02,.88610649E-02,8.9201190,296.14551
1011999,4399,.43817696E-02,.12664394E-01,.89840889E-02,8.9291031,295.54134
1012999,4404,.43839080E-02,.65479842E-02,.87168217E-02,8.9378200,295.48384
1013999,4416,.43910519E-02,.11627780E-01,.89080334E-02,8.9467280,294.95028
1014999,4434,.44031736E-02,.16694531E-01,.90930462E-02,8.9558210,294.01512
1015999,4443,.44062202E-02,.74985098E-02,.90179443E-02,8.9648390,293.69684
1016999,4443,.44021581E-02,.27514125E-03,.92430115E-02,8.9740820,293.99965
1017999,4443,.43984254E-02,.60224438E-03,.91741085E-02,8.9832561,294.30020
1018999,4446,.43975650E-02,.35216397E-02,.87909698E-02,8.9920471,294.38336
1019999,4463,.44046553E-02,.11629709E-01,.89640617E-02,9.0010111,293.52009
1020999,4485,.44193310E-02,.19388517E-01,.90429783E-02,9.0100541,292.32955
1021999,4485,.44161023E-02,.11195623E-02,.86159706E-02,9.0186701,292.60909
1022999,4496,.44228323E-02,.11300946E-01,.89099407E-02,9.0275800,292.15948
1023999,4510,.44310326E-02,.12819894E-01,.90630054E-02,9.0366430,291.51689
1024999,4516,.44344108E-02,.78936901E-02,.90870857E-02,9.0457301,291.41032
1025999,4525,.44382074E-02,.83297495E-02,.88138580E-02,9.0545440,291.09608
1026999,4543,.44491673E-02,.15694023E-01,.89991093E-02,9.0635431,290.19498
1027999,4554,.44541392E-02,.95602929E-02,.90789795E-02,9.0726221,289.76210
1028999,4561,.44572461E-02,.76510664E-02,.93309879E-02,9.0819530,289.60100
1029999,4571,.44600781E-02,.73742063E-02,.88880062E-02,9.0908411,289.23035
1030999,4586,.44722586E-02,.17018128E-01,.89709759E-02,9.0998120,288.53905
1031999,4596,.44754664E-02,.77828038E-02,.90510845E-02,9.1088631,288.17779
1032999,4597,.44735313E-02,.24764677E-02,.89559555E-02,9.1178191,288.39640
1033999,4601,.44764393E-02,.74804114E-02,.87919235E-02,9.1266110,288.41559
1034999,4605,.44766910E-02,.47369758E-02,.87881088E-02,9.1353991,288.43460
1035999,4608,.44778831E-02,.57117046E-02,.87208748E-02,9.1441200,288.51604
1036999,4609,.44761445E-02,.26749064E-02,.86970329E-02,9.1528170,288.72580
1037999,4613,.44761094E-02,.44396838E-02,.87440014E-02,9.1615610,288.74309
1038999,4620,.44788619E-02,.73359870E-02,.88009834E-02,9.1703620,288.56866
1039999,4640,.44873285E-02,.13284070E-01,.95059872E-02,9.1798680,287.58311
1040999,4653,.44947891E-02,.12253903E-01,.89869499E-02,9.1888549,287.03471
1041999,4660,.44967857E-02,.65751561E-02,.88431835E-02,9.1976981,286.86555
1042999,4661,.44947230E-02,.23454717E-02,.87130070E-02,9.2064111,287.07372
1043999,4663,.44919474E-02,.15969977E-02,.87509155E-02,9.2151620,287.21939
1044999,4672,.44971895E-02,.99698893E-02,.88789463E-02,9.2240410,286.92454
1045999,4676,.44976245E-02,.49522316E-02,.87690353E-02,9.2328100,286.94373
1046999,4676,.44941906E-02,.90227871E-03,.88329315E-02,9.2416430,287.21825
1047999,4684,.44958218E-02,.62037598E-02,.90150833E-02,9.2506580,286.99159
1048999,4696,.45011223E-02,.10055973E-01,.89130402E-02,9.2595711,286.51037
1049999,4704,.45037429E-02,.72527862E-02,.88348389E-02,9.2684059,286.28025
1050999,4710,.45080749E-02,.90566387E-02,.87921619E-02,9.2771981,286.17497
1051999,4719,.45108510E-02,.74285255E-02,.88620186E-02,9.2860601,285.88432
1052999,4725,.45131481E-02,.69297628E-02,.88069439E-02,9.2948670,285.78028
1053999,4730,.45138608E-02,.52642587E-02,.87680817E-02,9.3036351,285.73765
1054999,4731,.45134989E-02,.41320727E-02,.89578629E-02,9.3125930,285.95034
1055999,4738,.45161548E-02,.73181631E-02,.88391304E-02,9.3214321,285.78511
1056999,4752,.45231421E-02,.11901689E-01,.89709759E-02,9.3304031,285.18990
1057999,4752,.45199709E-02,.11680652E-02,.86898804E-02,9.3390930,285.45551
1058999,4756,.45191651E-02,.36665952E-02,.87780952E-02,9.3478711,285.47565
1059999,4767,.45248341E-02,.10528316E-01,.89168549E-02,9.3567879,285.06700
1060999,4777,.45299507E-02,.99535509E-02,.88970661E-02,9.3656850,284.72114
1061999,4778,.45275048E-02,.19324108E-02,.88601112E-02,9.3745451,284.92888
1062999,4787,.45314459E-02,.87168677E-02,.89728832E-02,9.3835180,284.64775
1063999,4797,.45375235E-02,.10998012E-01,.90100765E-02,9.3925281,284.30754
1064999,4819,.45512292E-02,.19134061E-01,.91340542E-02,9.4016621,283.24190
1065999,4836,.45624533E-02,.16516076E-01,.89988708E-02,9.4106610,282.48329
1066999,4855,.45742779E-02,.17179373E-01,.90310574E-02,9.4196920,281.61096
1067999,4863,.45779412E-02,.84866765E-02,.88300705E-02,9.4285221,281.39573
1068999,4877,.45828337E-02,.98079298E-02,.89788437E-02,9.4375010,280.82806
1069999,4891,.45930053E-02,.15466521E-01,.92539787E-02,9.4467549,280.27176
1070999,4904,.46018530E-02,.14068822E-01,.89251995E-02,9.4556801,279.76781
1071999,4916,.46069968E-02,.10115994E-01,.89149475E-02,9.4645951,279.32492
1072999,4924,.46108301E-02,.87201871E-02,.88338852E-02,9.4734290,279.11600
1073999,4947,.46265884E-02,.21535145E-01,.91099739E-02,9.4825389,278.04138
1074999,4949,.46253878E-02,.33360249E-02,.87320805E-02,9.4912710,278.18112
1075999,4956,.46277753E-02,.71942684E-02,.88820457E-02,9.5001531,278.03475
1076999,4967,.46326298E-02,.98561534E-02,.91919899E-02,9.5093451,277.66637
1077999,4987,.46471864E-02,.20324581E-01,.92439651E-02,9.5185890,276.78347
1078999,5001,.46565267E-02,.14725308E-01,.89349747E-02,9.5275240,276.24104
1079999,5012,.46612496E-02,.97572942E-02,.88469982E-02,9.5363710,275.86978
1080999,5023,.46660485E-02,.98488224E-02,.90749264E-02,9.5454459,275.50669
1081999,5030,.46692185E-02,.80959887E-02,.89671612E-02,9.5544131,275.36844
1082999,5049,.46807665E-02,.17175775E-01,.90019703E-02,9.5634151,274.55468
1083999,5054,.46814988E-02,.54745054E-02,.88188648E-02,9.5722339,274.52652
1084999,5060,.46825609E-02,.58338702E-02,.89960098E-02,9.5812299,274.44733
1085999,5066,.46849956E-02,.73266668E-02,.88109970E-02,9.5900409,274.36301
1086999,5069,.46837468E-02,.33275209E-02,.87041855E-02,9.5987451,274.44382
1087999,5082,.46910403E-02,.12619162E-01,.88639259E-02,9.6076090,273.96999
1088999,5089,.46941010E-02,.80240393E-02,.88200569E-02,9.6164291,273.83108
1089999,5096,.46954480E-02,.61624132E-02,.89659691E-02,9.6253951,273.69667
1090999,5110,.47042581E-02,.14307251E-01,.88920593E-02,9.6342871,273.17258
1091999,5123,.47095284E-02,.10459439E-01,.91748238E-02,9.6434619,272.71439
1092999,5142,.47215904E-02,.17893274E-01,.90591908E-02,9.6525211,271.92628
1093999,5146,.47230029E-02,.62668443E-02,.87699890E-02,9.6612911,271.95427
1094999,5149,.47220163E-02,.36426282E-02,.87637901E-02,9.6700549,272.03673
1095999,5163,.47329514E-02,.16706940E-01,.89211464E-02,9.6789761,271.52312
1096999,5175,.47413026E-02,.13894221E-01,.89168549E-02,9.6878929,271.12060
1097999,5176,.47403228E-02,.36654263E-02,.86860657E-02,9.6965790,271.30938
1098999,5191,.47482046E-02,.13402469E-01,.90529919E-02,9.7056320,270.74992
1099999,5215,.47649374E-02,.23154170E-01,.93009472E-02,9.7149329,269.71746
1100999,5218,.47645767E-02,.43678935E-02,.87389946E-02,9.7236719,269.79928
1101999,5235,.47738808E-02,.15017658E-01,.89402199E-02,9.7326121,269.13880
1102999,5249,.47816233E-02,.13313808E-01,.90239048E-02,9.7416360,268.64385
1103999,5260,.47862601E-02,.99006968E-02,.88400841E-02,9.7504761,268.30493
1104999,5261,.47842132E-02,.25244717E-02,.87118149E-02,9.7591879,268.49175
1105999,5261,.47810870E-02,.13265948E-02,.86810589E-02,9.7678690,268.73058
1106999,5261,.47775971E-02,.91781871E-03,.88820457E-02,9.7767510,268.97494
1107999,5261,.47743572E-02,.11877077E-02,.86600780E-02,9.7854111,269.21320
1108999,5261,.47711289E-02,.11941871E-02,.86150169E-02,9.7940261,269.45021
1109999,5275,.47784224E-02,.12866886E-01,.90708733E-02,9.8030970,268.95796
1110999,5295,.47896453E-02,.17247148E-01,.90639591E-02,9.8121610,268.15274
1111999,5307,.47966855E-02,.12618242E-01,.88691711E-02,9.8210301,267.76603
1112999,5323,.48056327E-02,.14754921E-01,.88858604E-02,9.8299160,267.17316
1113999,5328,.48065862E-02,.58678892E-02,.88269711E-02,9.8387430,267.15289
1114999,5332,.48077327E-02,.60848592E-02,.89609623E-02,9.8477039,267.18823
1115999,5334,.48064061E-02,.33272695E-02,.86750984E-02,9.8563790,267.31963
1116999,5336,.48045770E-02,.27632841E-02,.86300373E-02,9.8650091,267.44971
1117999,5348,.48112293E-02,.12241906E-01,.88758469E-02,9.8738849,267.06754
1118999,5365,.48202331E-02,.14886466E-01,.89781284E-02,9.8828630,266.43204
1119999,5377,.48263619E-02,.11684446E-01,.88748932E-02,9.8917379,266.05409
1120999,5389,.48328846E-02,.12138341E-01,.88660717E-02,9.9006040,265.67754
1121999,5408,.48439972E-02,.17301213E-01,.93309879E-02,9.9099350,264.95882
1122999,5424,.48525469E-02,.14445253E-01,.93600750E-02,9.9192951,264.39749
1123999,5433,.48551601E-02,.77898581E-02,.87919235E-02,9.9280870,264.17702
1124999,5445,.48622741E-02,.12858383E-01,.89249611E-02,9.9370120,263.80987
1125999,5460,.48712731E-02,.14995061E-01,.89941025E-02,9.9460061,263.29592
1126999,5478,.48819898E-02,.16949013E-01,.91350079E-02,9.9551411,262.63908
1127999,5491,.48872400E-02,.10804228E-01,.89340210E-02,9.9640751,262.22883
1128999,5496,.48890238E-02,.69011020E-02,.87900162E-02,9.9728651,262.21232
1129999,5517,.49005863E-02,.17954664E-01,.91919899E-02,9.9820571,261.41699
1130999,5525,.49058959E-02,.10905793E-01,.87659359E-02,9.9908230,261.25324
1131999,5538,.49107872E-02,.10442868E-01,.89120865E-02,9.9997351,260.84900
1132999,5542,.49116761E-02,.59178591E-02,.87399483E-02,10.008475,260.88132
1133999,5552,.49163524E-02,.10214606E-01,.88150501E-02,10.017290,260.62275
1134999,5563,.49236388E-02,.13186413E-01,.89268684E-02,10.026217,260.31938
1135999,5564,.49216648E-02,.26811397E-02,.87859631E-02,10.035003,260.49887
1136999,5580,.49308373E-02,.15350860E-01,.91500282E-02,10.044153,259.95996
1137999,5593,.49363350E-02,.11187166E-01,.88801384E-02,10.053033,259.56166
1138999,5606,.49413910E-02,.10695054E-01,.88548660E-02,10.061888,259.16451
1139999,5626,.49505545E-02,.15387791E-01,.89859962E-02,10.070874,258.43803
1140999,5643,.49588615E-02,.14428836E-01,.89230537E-02,10.079797,257.85739
1141999,5655,.49651159E-02,.12101455E-01,.88000298E-02,10.088597,257.51345
1142999,5659,.49665082E-02,.65564873E-02,.86748600E-02,10.097272,257.54556
1143999,5662,.49662997E-02,.47279132E-02,.87120533E-02,10.105984,257.62584
1144999,5675,.49714147E-02,.10823015E-01,.90141296E-02,10.114998,257.24178
1145999,5680,.49731013E-02,.69042845E-02,.88648796E-02,10.123863,257.23167
1146999,5683,.49729559E-02,.48063135E-02,.86641312E-02,10.132527,257.31056
1147999,5689,.49730691E-02,.51028979E-02,.86920261E-02,10.141219,257.24898
1148999,5721,.49943340E-02,.29406402E-01,.91569424E-02,10.150376,255.98429
1149999,5731,.49993836E-02,.10801395E-01,.87809563E-02,10.159157,255.74096
1150999,5731,.49969817E-02,.22348207E-02,.89449883E-02,10.168102,255.96613
1151999,5742,.50007139E-02,.92964368E-02,.90780258E-02,10.177180,255.68437
1152999,5748,.50020788E-02,.65744455E-02,.88250637E-02,10.186005,255.62832
1153999,5755,.50058745E-02,.93823501E-02,.87828636E-02,10.194788,255.52514
1154999,5767,.50136364E-02,.13970798E-01,.88520050E-02,10.203640,255.19362
1155999,5785,.50243786E-02,.17431652E-01,.89530945E-02,10.212593,254.59103
1156999,5788,.50245257E-02,.51946075E-02,.87008476E-02,10.221294,254.67057
1157999,5792,.50249161E-02,.54765759E-02,.87912083E-02,10.230085,254.70651
1158999,5803,.50296553E-02,.10517644E-01,.89969635E-02,10.239082,254.42787
1159999,5815,.50349349E-02,.11154001E-01,.90248585E-02,10.248107,254.10547
1160999,5829,.50427514E-02,.14109879E-01,.90060234E-02,10.257113,253.69330
1161999,5834,.50435667E-02,.59901410E-02,.86951256E-02,10.265808,253.68195
1162999,5838,.50439086E-02,.54411926E-02,.87249279E-02,10.274533,253.71655
1163999,5843,.50451234E-02,.64579126E-02,.87070465E-02,10.283240,253.70547
1164999,5851,.50486376E-02,.91391247E-02,.88088512E-02,10.292049,253.56154
1165999,5859,.50529117E-02,.10032250E-01,.87552071E-02,10.300804,253.41666
1166999,5861,.50523390E-02,.43845404E-02,.88839531E-02,10.309688,253.54515
1167999,5891,.50698137E-02,.25462850E-01,.92489719E-02,10.318937,252.42772
1168999,5906,.50779494E-02,.14580378E-01,.89168549E-02,10.327854,251.97795
1169999,5914,.50806621E-02,.82518288E-02,.87950230E-02,10.336649,251.83740
1170999,5925,.50858739E-02,.11183652E-01,.89881420E-02,10.345637,251.56923
1171999,5927,.50851103E-02,.41909275E-02,.87540150E-02,10.354391,251.69364
1172999,5930,.50856143E-02,.56763107E-02,.86479187E-02,10.363039,251.77117
